customerID,tenure,MonthlyCharges,TotalCharges,Churn,TotalCharges_numeric,TotalCharges_log,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3373-YZZYM,0.013888888888888888,0.009452736318407956,19.2,0,19.2,0.0032875487097726586,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2057-ZBLPD,0.29166666666666663,0.6791044776119403,1808.7,1,1808.7,0.7421779149863141,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0228-MAUWC,0.2638888888888889,0.41094527363184075,1144.6,0,1144.6,0.6670217033183938,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5502-RLUYV,0.9583333333333333,0.8527363184079603,7446.9,1,7446.9,0.9747265962481451,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0023-HGHWL,0.013888888888888888,0.0681592039800995,25.1,1,25.1,0.04540830789412614,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7663-YJHSN,1.0,0.8527363184079603,7556.9,0,7556.9,0.9771364962931273,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
4915-BFSXL,0.9722222222222222,0.5044776119402985,4858.7,0,4858.7,0.9045471010234938,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3086-RUCRN,0.9166666666666666,0.8442786069651741,6595,0,6595.0,0.9547605469843006,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5215-LNLDJ,0.09722222222222221,0.06417910447761191,149.05,0,149.05,0.33290032571351175,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7576-JMYWV,0.6388888888888888,0.9149253731343284,4972.1,0,4972.1,0.9083386164186666,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
9039-RBEEE,0.5416666666666666,0.3054726368159204,1880.85,1,1880.85,0.7486039133076179,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0257-KXZGU,0.4444444444444444,0.4398009950248757,2045.55,0,2045.55,0.7623947390088881,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1307-ATKGB,0.3333333333333333,0.7094527363184079,2187.15,0,2187.15,0.7733913854946128,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
8417-FMLZI,0.08333333333333333,0.6497512437810945,477.55,1,477.55,0.5235376262515097,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3714-XPXBW,0.5138888888888888,0.6034825870646766,2976.95,0,2976.95,0.824047322285808,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1850-AKQEP,0.1111111111111111,0.020895522388059695,178.7,0,178.7,0.36253991331115415,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2824-DXNKN,1.0,0.5293532338308458,5025.85,0,5025.85,0.9101056407988353,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5227-JSCFE,0.986111111111111,0.2796019900497512,3353.4,0,3353.4,0.8436137938082398,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0848-ZGQIJ,0.2222222222222222,0.7601990049751244,1461.15,0,1461.15,0.7071250807925544,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3621-CHYVB,0.7916666666666666,0.31492537313432833,2782.4,0,2782.4,0.8129420336682198,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
8042-RNLKO,0.9166666666666666,0.07164179104477608,1699.15,0,1699.15,0.731913773407449,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1792-UXAFY,0.2361111111111111,0.7054726368159204,1496.9,1,1496.9,0.7110956780275177,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5372-FBKBN,0.29166666666666663,0.02487562189054726,452.2,0,452.2,0.5145913259380608,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0420-TXVSG,0.9166666666666666,0.4761194029850746,4428.45,0,4428.45,0.889309609514745,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
6217-TOWGS,0.2361111111111111,0.5686567164179105,1322.55,0,1322.55,0.6907552062399729,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0515-YPMCW,0.013888888888888888,0.5194029850746269,70.45,1,70.45,0.21094115572994748,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0378-XSZPU,0.8055555555555555,0.41840796019900495,3563.8,1,3563.8,0.8536133674176298,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1045-LTCYT,0.1111111111111111,0.027860696517412936,139.75,0,139.75,0.32238326473519124,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1544-JJMYL,0.375,0.508457711442786,1927.3,0,1927.3,0.7526118687134686,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
4636-JGAAI,0.4722222222222222,0.7024875621890546,3000.25,0,3000.25,0.8253283919818128,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6874-SGLHU,0.41666666666666663,0.7835820895522387,3021.3,0,3021.3,0.8264772307101125,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
5951-AOFIH,0.4583333333333333,0.4791044776119403,2245.4,0,2245.4,0.7777098471983968,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
4729-XKASR,0.013888888888888888,0.06467661691542287,24.75,1,24.75,0.043189173527332925,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3059-NGMXB,0.19444444444444442,0.5069651741293533,944.65,0,944.65,0.6354933089324342,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8652-YHIYU,0.2222222222222222,0.6094527363184079,1264.2,0,1264.2,0.6833441172060617,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
5278-PNYOX,0.6805555555555555,0.8199004975124379,4917.75,0,4917.75,0.9065323404008578,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
5449-FIBXJ,0.2638888888888889,0.8462686567164178,2012.7,1,2012.7,0.7597349340318116,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
3486-HOOGQ,0.9722222222222222,0.6114427860696517,5743.3,0,5743.3,0.9320352453376755,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
5061-PBXFW,0.4444444444444444,0.4293532338308458,1864.65,0,1864.65,0.7471827833404749,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8630-FJLIB,0.25,0.5129353233830846,1221.65,0,1221.65,0.6777210219163874,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3891-NLXJB,0.5138888888888888,0.22189054726368157,1390.85,0,1390.85,0.6990257910968405,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
4749-OJKQU,0.05555555555555555,0.5711442786069653,302.35,0,302.35,0.44860481648793255,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0577-WHMEV,0.2222222222222222,0.7208955223880598,1374.9,0,1374.9,0.6971312834839507,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5453-AXEPF,0.2361111111111111,0.6194029850746269,1336.9,0,1336.9,0.6925277440879052,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3639-XJHKQ,0.2638888888888889,0.42139303482587065,1297.8,0,1297.8,0.6876523963821717,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3716-LRGXK,0.8333333333333333,0.8248756218905472,6067.4,0,6067.4,0.9410571157581091,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
2263-SFSQZ,0.7083333333333333,0.06666666666666665,1222.25,0,1222.25,0.6778016655859036,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
9950-MTGYX,0.38888888888888884,0.020398009950248763,487.95,0,487.95,0.5270715470580851,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
3397-AVTKU,0.5972222222222222,0.41542288557213924,2548.55,0,2548.55,0.7985173542117425,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4825-FUREZ,0.5833333333333333,0.019900497512437804,835.5,0,835.5,0.6153337457903181,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
9837-BMCLM,0.041666666666666664,0.599502487562189,242.05,1,242.05,0.4121766919247804,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2672-OJQZP,0.013888888888888888,0.26368159203980096,44.75,0,44.75,0.13766313295399474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0137-UDEUO,0.041666666666666664,0.015920398009950265,63.75,1,63.75,0.19475640194665772,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
3134-DSHVC,0.875,0.7935323383084577,6218.45,0,6218.45,0.9450984467764694,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
6161-UUUTA,0.041666666666666664,0.6134328358208956,260.9,1,260.9,0.4244545485521917,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7821-DPRQE,0.9444444444444444,0.8900497512437812,7320.9,0,7320.9,0.9719220398002404,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
6543-XRMYR,0.41666666666666663,0.8104477611940298,2967.35,1,2967.35,0.8235165814387344,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2001-EWBQU,0.8333333333333333,0.8601990049751244,6333.8,0,6333.8,0.9481190714598613,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
4925-LMHOK,0.20833333333333331,0.4014925373134328,939.7,1,939.7,0.6346306450044792,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1608-GMEWB,0.625,0.7527363184079602,4200.25,0,4200.25,0.8806154305828624,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
6695-AMZUF,0.9722222222222222,0.6786069651741293,5950.2,0,5950.2,0.9378515175980524,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1455-UGQVH,0.1388888888888889,0.7985074626865671,1037.75,1,1037.75,0.6509279711237488,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
8410-BGQXN,0.05555555555555555,0.011442786069651711,93.4,0,93.4,0.2567258412383954,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
8280-MQRQN,0.013888888888888888,0.3203980099502488,50.45,1,50.45,0.15696346951573487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1619-YWUBB,0.9444444444444444,0.06666666666666665,1614.9,0,1614.9,0.7235596664633717,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
7611-YKYTC,0.3055555555555555,0.5646766169154228,1573.95,0,1573.95,0.7193404764836142,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-SGXHH,0.5277777777777778,0.7601990049751244,3624.3,1,3624.3,0.8563795982205673,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
3178-FESZO,0.013888888888888888,0.8159203980099502,100.25,1,100.25,0.26824036515514144,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0365-GXEZS,0.25,0.5965174129353233,1468.75,0,1468.75,0.7079772446892347,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0082-OQIQY,0.40277777777777773,0.7557213930348259,2607.6,0,2607.6,0.8022809469931951,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
6087-MVHJH,0.2222222222222222,0.6985074626865672,1422.1,1,1422.1,0.702675472021514,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4603-JANFB,0.013888888888888888,0.5134328358208955,69.85,1,69.85,0.20955501717594688,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3018-TFTSU,0.16666666666666666,0.6313432835820896,858.6,1,858.6,0.6198113437860056,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3606-SBKRY,0.4305555555555555,0.31641791044776113,1523.4,0,1523.4,0.7139782300366366,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
4806-KEXQR,0.05555555555555555,0.6134328358208956,324.3,1,324.3,0.4600879365270259,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0667-NSRGI,0.6666666666666666,0.5104477611940298,3435.6,0,3435.6,0.847593188510944,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
7083-YNSKY,0.20833333333333331,0.07114427860696515,399.6,1,399.6,0.4943127403040339,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
6893-ODYYE,0.6944444444444444,0.7149253731343282,4549.45,0,4549.45,0.8937395498308409,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
8242-JSVBO,0.09722222222222221,0.2626865671641791,322.5,0,322.5,0.45917588264268666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2479-BRAMR,0.5694444444444444,0.6517412935323383,3273.55,1,3273.55,0.8396536687336855,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9541-ZPSEA,0.9444444444444444,0.617910447761194,5375.15,0,5375.15,0.9211479777345863,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2665-NPTGL,0.3611111111111111,0.7945273631840796,2510.7,0,2510.7,0.7960588332837004,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1139-WUOAH,0.7916666666666666,0.34925373134328364,3090.05,0,3090.05,0.8301744011359544,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
4693-VWVBO,0.041666666666666664,0.012935323383084563,61.05,0,61.05,0.18775527616608328,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
7434-SHXLS,0.013888888888888888,0.026368159203980085,20.9,1,20.9,0.01656946557821143,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
6937-GCDGQ,0.2638888888888889,0.3054726368159204,955.6,0,955.6,0.6373856919520231,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0988-JRWWP,0.041666666666666664,0.3577114427860697,140.4,0,140.4,0.323140606294453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5075-JSDKI,0.8194444444444444,0.061691542288557194,1493.1,0,1493.1,0.710678155454656,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
7908-QCBCA,0.013888888888888888,0.5089552238805971,69.4,1,69.4,0.20850768789467128,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8644-XYTSV,0.5833333333333333,0.217910447761194,1626.05,0,1626.05,0.7246899672897131,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6711-FLDFB,0.09722222222222221,0.5636815920398011,541.15,1,541.15,0.5440482905166493,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3873-WOSBC,0.9305555555555555,0.07313432835820893,1784.9,0,1784.9,0.74000186109236,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
7465-ZZRVX,0.013888888888888888,0.5184079601990049,70.35,0,70.35,0.21071094286865394,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7975-JMZNT,0.9166666666666666,0.7308457711442786,6075.9,0,6075.9,0.941287190248639,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
7251-XFOIL,0.8472222222222222,0.7059701492537314,5500.6,0,5500.6,0.9249394559654978,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4116-IQRFR,0.05555555555555555,0.05820895522388059,73.1,0,73.1,0.21692719246849895,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
3714-JTVOV,0.5833333333333333,0.5562189054726369,3229.4,1,3229.4,0.837422403836384,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8259-DZLIZ,0.8888888888888888,0.35422885572139307,3399.85,0,3399.85,0.8458743164227722,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0442-ZXKVS,0.75,0.9686567164179104,6431.05,0,6431.05,0.9506232885405668,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
7853-WNZSY,0.013888888888888888,0.014925373134328346,19.75,0,19.75,0.007703178137445643,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
3120-FAZKD,0.75,0.057711442786069655,1230.9,0,1230.9,0.6789599030078624,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
8606-OEGQZ,0.25,0.07014925373134329,454.65,0,454.65,0.5154775277709716,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0225-ZORZP,0.041666666666666664,0.6572139303482587,235.05,0,235.05,0.4073731620664082,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4702-IOQDC,0.013888888888888888,0.5159203980099502,70.1,1,70.1,0.210133996133477,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9489-JMTTN,1.0,0.7114427860696517,6595.9,0,6595.9,0.9547829734046804,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0575-CUQOV,0.8333333333333333,0.7930348258706468,5867,0,5867.0,0.9355373216041614,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0967-BMLBD,0.15277777777777776,0.01741293532338306,196.35,0,196.35,0.37793992324512987,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
6178-KFNHS,0.16666666666666666,0.5975124378109452,909.25,1,909.25,0.6292219871169213,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2830-LEWOA,0.8472222222222222,0.8522388059701492,6449.15,0,6449.15,0.9510851870304347,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
5006-MXVRN,0.5416666666666666,0.024378109452736302,762.45,0,762.45,0.6003136195860552,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1264-BYWMS,0.7638888888888888,0.781592039800995,5283.95,1,5283.95,0.9183356810522771,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9658-WYUFB,0.2361111111111111,0.7577114427860697,1617.5,1,1617.5,0.7238239301153007,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
8327-WKMIE,0.5138888888888888,0.018905472636815884,785.75,0,785.75,0.6052551174810821,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
6917-FIJHC,1.0,0.0771144278606965,1776,0,1776.0,0.7391806685514386,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
5329-KRDTM,1.0,0.5880597014925373,5396.25,0,5396.25,0.9217918325451651,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
7797-EJMDP,0.1111111111111111,0.47562189054726367,574.5,0,574.5,0.5538607230061829,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3530-VWVGU,0.3055555555555555,0.01641791044776117,400.3,0,400.3,0.494599709747834,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2013-SGDXK,0.013888888888888888,0.6572139303482587,84.3,1,84.3,0.24006401184756493,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6368-NWMCE,0.5277777777777778,0.49651741293532337,2656.3,0,2656.3,0.8053213171067932,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3633-CDBUW,0.2361111111111111,0.6228855721393034,1445.95,0,1445.95,0.7054073835877017,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0707-HOVVN,0.9722222222222222,0.5696517412935324,5212.65,0,5212.65,0.916103021334429,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
8580-QVLOC,1.0,0.7383084577114428,6440.25,1,6440.25,0.950858227872909,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3956-MGXOG,0.38888888888888884,0.6203980099502486,2244.95,0,2244.95,0.7776769168254338,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9274-UARKJ,0.20833333333333331,0.6462686567164179,1130,0,1130.0,0.6649134159956616,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4077-HWUYD,1.0,0.68955223880597,6463.15,0,6463.15,0.9514415684505335,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
2012-NWRPA,0.15277777777777776,0.8089552238805969,1131.2,1,1131.2,0.6650877234945991,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
8808-ELEHO,0.1111111111111111,0.6268656716417911,585.95,1,585.95,0.5570989177961037,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0103-CSITQ,0.7916666666666666,0.9069651741293533,6252.7,0,6252.7,0.9460011463584734,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
3506-LCJDC,0.013888888888888888,0.01691542288557213,19.95,1,19.95,0.009279899638369338,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
8671-KKKOS,0.6388888888888888,0.2716417910447761,2062.15,0,2062.15,0.7637226166206441,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7305-ZWMAJ,0.41666666666666663,0.024378109452736302,587.1,0,587.1,0.5574206535688118,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
9518-XXBXE,0.1388888888888889,0.5676616915422885,720.45,0,720.45,0.5910127049571678,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3934-HXCFZ,0.3194444444444444,0.8059701492537313,2186.4,1,2186.4,0.7733350364787046,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
6578-KRMAW,0.4444444444444444,0.7477611940298508,2979.3,0,2979.3,0.8241769825440555,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
4860-IJUDE,0.18055555555555555,0.5522388059701492,956.65,0,956.65,0.63756601382347,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
